Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
12617,3,0,0,3,2,Lakers are a purple and yellow garbage can
12618,3,2,0,1,0,Lakers are trash right now.
12619,3,0,0,3,2,Lakers fans will feel the pain the Yankees fans are feeling today at the end of basketball season.
12620,3,0,3,0,1,Lamar Odom is such a little bitch. It's pathetic.
12621,3,0,3,0,1,"Lame mcs still let hoes in stilettos play them those hoes nothin
 
To us we aint pimps but they still cant press this average <user>"
12622,3,0,3,0,1,Lame niggas trash.
12623,3,1,2,0,1,"Lame niggaz wait in line, wait for bitches, wait to create, wait for someone else to do shit for them."
12624,3,0,3,0,1,Lashontae a bad bitch times <number>
12625,3,0,3,0,1,Last night this bitch was talking bout she wanna smoke &amp; go to wingstop. &amp; I was the 1st person she thought about.. Who paying for all this?
12626,3,0,3,0,1,Last time I wore the shirt I'm wearing today I fought a bitch. ( on no ratchet bs) but she yanked the fuck outta this shirt.
12627,3,0,3,0,1,Last year I cuffed that bitch well now its ova
12628,3,0,2,1,1,"Lasted year i cuffed that bitch , Well now its over !"
12629,3,2,1,0,0,Late night phone convos with my hoomie that nigga a gook
12630,6,0,6,0,1,Late night studio sessions.....bitch I got that work!!!!!!!!brickk.ent. ya bitch...ycg.night life <url>
12631,3,0,3,0,1,Latina bitches only
12632,3,0,3,0,1,Laughin at all y'all bitches <hashtag> <url>
12633,3,0,0,3,2,"Laughing at my deck that they gave me, yellow and jesus stencils all over it"
12634,3,0,3,0,1,Laughing at these hoes <hashtag> <hashtag> <hashtag> <hashtag>
12635,3,0,0,3,2,Lauren &amp; I ate candy we found on the floor during class we are trash
12636,3,0,3,0,1,Lawd Jesus lets pray for these hoes &<hashtag>
12637,3,0,3,0,1,"Lawd, I got so many enemies,,, bitches I don't even know .."
12638,3,0,3,0,1,LeBron bout to cry lil bitch
12639,3,0,3,0,1,LeVar Burton called Shatner a bitch lol.
12640,3,0,2,1,1,"Lean wit it, Rock wit it az niccas. Lol"
12641,6,0,6,0,1,Leap tall hoes in a single bound.
12642,3,0,2,1,1,Leave a nicca traumatized
12643,3,0,1,2,2,Leave it <number> <hashtag> <number> whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? <hashtag>
12644,3,0,3,0,1,Leave it to the bitch thats sharing her pussy with everyone to fuck up the relationship of the only people in love in the house
12645,3,0,3,0,1,Leave it up to Ronson to make my ass laugh when I'm heated.... Fucking bitch ...
12646,3,0,0,3,2,Leave it up to me it would've been in the trash.... All of it.
12647,3,0,3,0,1,Leave the bitchen to bitches
12648,6,0,6,0,1,Lebron Warm up jacket full then a bitch
12649,3,0,3,0,1,Lebron gone dunk that hoe like that with ease
12650,3,0,3,0,1,Lebron is such a pussy.. always has to get picked up for cramps and shit
12651,3,0,3,0,1,Left a nice little message in his inbox so he deleted the comment where he called me a bitch &<hashtag> these&<hashtag> <url>
12652,3,0,3,0,1,Left my calc final singing I'm a boss ass bitch if that's any indication on how that went....
12653,3,0,3,0,1,Left my last bitch along ain't no need for stressing &<hashtag>
12654,3,0,3,0,1,Leg day made me it's bitch.
12655,3,0,0,3,2,Legion of jig &<hashtag>
12656,3,2,1,0,0,Lemme find out that bitch nigga talking shit
12657,3,1,2,0,1,"Lesbians all be like ""yo-ho and scissor me timbers!"""
12658,3,0,2,1,1,Lesson: <hashtag> is <number> heterosexuals. Wat else do we need besides Michael Sam for us fags to get a clue. Breeders have their thing we have ours
12659,3,0,3,0,1,Let a bitch be a bitch n a hoe be a hoe!
12660,3,1,2,0,1,Let a bitch say I got a small dick on god I'll whip that shit out and show everyone in the room what I got. Blessed.
12661,3,0,3,0,1,"Let a bitch try and set me up , she gone be stuck between a rock nd dis mufuckin Glock! MY BITCH BAD SHE TERRIBLE &<hashtag>"
12662,3,0,3,0,1,Let a niggah try me
12663,3,0,3,0,1,"Let a nigguh try me , fuck around fuck around fuck around meet his daddy"
12664,3,0,3,0,1,"Let her be a hoe, why you stopping her?"
12665,3,0,3,0,1,Let him fuck his side hoes in peace smh RT <user> wish my boyfriend would respond to my texts <emoticon>
12666,3,0,3,0,1,Let me delete that for the little bitch Reports me to Mr.Olsen &<hashtag>
12667,3,0,3,0,1,Let me find out Floyd Mayweather is being a bitter bitch today all on the social networks..&<hashtag> <hashtag>
12668,3,0,3,0,1,Let me go on my block phase cause you hoes steady coming for me &<hashtag>
12669,3,0,3,0,1,"Let me see them titties bitch, ice cream."
12670,3,0,3,0,1,Let me show you how that pussy work!!!! RT <user> Brian McKnight should have more accolades. His music is everything. EVERYTHING.
12671,3,0,3,0,1,"Let me tell yall....I had a glass of something sweet....this bitch brought me a full glass, im thinking its the same thing and start gulping"
12672,3,0,3,0,1,Let me text my hoes gm or sumpin
12673,3,1,2,0,1,"Let niggas hate, bitches loving it."
12674,3,0,0,3,2,Let the jig commence <url>
12675,3,0,2,1,1,Let the niccas feel on her booty.. lmaoRT <user> take her to the hood were they do most good
12676,6,0,6,0,1,Let them hoes be greatRT <user> Y'all bitches be really reaching for the side-titty look
12677,3,0,3,0,1,Let these hoes be great &<hashtag>
12678,3,1,2,0,1,Let these hoes be hoes. Thats all we know
12679,3,1,0,2,2,Let this white boy be ghetto&<hashtag>
12680,3,0,3,0,1,Let those bitches keep loving sosa
12681,3,0,3,0,1,Let's Go LA <hashtag> my niccas no matter what
12682,3,0,0,3,2,Let's be serious. Most fans/callers wanted to run heavily and dink and dunk. doesn't work great against a D you can't get extra yrds against
12683,3,0,0,3,2,"Let's cripple the vanity industry. How? Actually start liking who we are, and how we look."
12684,3,0,0,3,2,Let's go for the sweep!! <hashtag> <hashtag>
12685,3,0,0,3,2,Let's just say the hotel I've been staying at isn't going to want this hand towel back. I had no idea I could turn 'em that shade of yellow.
12686,3,1,2,0,1,Let's not forget kim don't fight I kill hoes &<hashtag>
12687,3,0,1,2,2,"Let's play ""What will the ghetto white girl with neck tattoos in front of me buy.""
If you answered Cigarillo's...you've seen this episode b4"
12688,3,0,3,0,1,Let's run a train on this bitch
12689,3,0,3,0,1,"Let's see how this goes &<hashtag> lol I'm using my coupon haha kik, dm, text, or if ya down tweet that hoe lolololol <url>"
12690,3,0,1,2,2,Lethal bird flu cocktail sent out of lab accidentally went unreported &<hashtag> CDC <url>
12691,3,0,0,3,2,Lets finish strong Yankees
12692,3,0,0,3,2,Lets go <hashtag> <hashtag> &<hashtag> <url>
12693,3,0,3,0,1,Lets go hoes!! Its sing a long time!! You know the words.... trust an believe me
12694,3,0,3,0,1,Lets these hoes be hoes thats all we know
12695,6,0,6,0,1,Lex Steele I know y'all know him he been knocking hoes off for years and moaning in the process <url>
12696,3,0,3,0,1,"Libertarians can be such pussies thought you believed in self defense, yet you want a peaceful revolution?"
12697,3,2,1,0,0,Liberty and justice for all RT <user> Go get me a sandwich nigger or I'll kill you
12698,3,0,1,2,2,"Libs trash Saira Blair, an <number>-year-old Republican who won a seat in the West Virginia legislature 
<url>"
12699,3,0,3,0,1,Life RT <user> I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.
12700,3,0,2,1,1,Life ain't nothin but bitches and money.
12701,3,0,3,0,1,Life ain't shit but bitches &amp; money
12702,6,0,6,0,1,Life aint nuthin but bitches and money <hashtag> <hashtag>
12703,3,0,3,0,1,Life aint shit but bitches an money i pass that weed like i studied
12704,6,0,6,0,1,Life aint shit but bitches and money
12705,3,0,3,0,1,Life be my bitch and that hoe move when I say so &<hashtag> <url>
12706,3,0,2,1,1,Life comes at you fast RT <user> Guys today I found out that I'm a side hoe &<hashtag>
12707,3,0,3,0,1,Life is a bitch but I appreciate her
12708,3,0,3,0,1,Life is a bitch but every dog has its day
12709,3,0,3,0,1,"Life is a bitch, but every dog has its day"
12710,3,0,3,0,1,Life is a bitch.... but I appreciate her mayne.
12711,3,0,3,0,1,Life is only unfair if you're a cunt
12712,3,0,3,0,1,Life is too fuckin short for free bird
12713,3,0,3,0,1,Life would be so much doper if you could order pussy like you do pizza
12714,3,0,3,0,1,Life's a bitch &amp; then you die
12715,3,0,2,1,1,Life's a bitch then you die- Tony
12716,3,0,3,0,1,"Lifes a bitch and then ya die, thats why we get high"
12717,3,0,3,0,1,Light skin girls is the biggest hoes?
12718,3,0,3,0,1,Light skin niccas always wanna try to be Ike Turner! Lol RT <user> <user> only if u can take one back&<hashtag>
12719,3,1,2,0,1,Light skin niggah &<hashtag>
12720,3,0,3,0,1,Lighting my pretty ass up w them yellow stars lls
12721,3,0,3,0,1,Lightskins and Spanish girls be acting like breaking niggas hearts is a necessity. Stop being cruel bitch
12722,3,0,3,0,1,Lightskins be like RT <user> Y'all got me fuck up I'm dicking down them young <hashtag> bitches for there refund check I got to pay rent
12723,3,1,2,0,1,"Like <hashtag> gives a SHIT about <hashtag> or some other fuckin' NAZI FUCK <hashtag> <hashtag> with a fuckin' <hashtag> DON""T MAKE ME LAUGH&gt;"
12724,3,0,3,0,1,"Like , hoes ain't gone be satisfied until some more bodies come up missing in Hattiesburg .. Let me be the FIRST to tell you!!!"
12725,3,0,1,2,2,"Like Baathists before them, <hashtag> &amp; Al Qaeda supporters' rivalry is as absurd as their cause - battling for who's the more authentic Jihadi"
12726,3,0,3,0,1,Like HELLO my feet were clearly on the back of the desk bitch!
12727,3,1,2,0,1,Like I can't have niggas thinkin ho-tep talk time is apart of my party sets.
12728,3,0,3,0,1,"Like I said... fuck a LeBron. His fan base, bandwagons, dick riders, &amp; loyal ass eaters. I don't like bitch niggas &amp; those that love one."
12729,3,0,3,0,1,Like Nike bitch just do it!
12730,3,0,3,0,1,Like a skinny model boney bitch
12731,3,0,3,0,1,Like a woman to tell you what she wants you to do without sounding like a bossy demanding bitch.The art to that is sexy.
12732,3,0,3,0,1,Like bad kids bitch we reckless.
12733,3,0,3,0,1,Like bitch &<hashtag>
12734,3,0,3,0,1,Like bitch that aint even attractive Smh
12735,3,0,3,0,1,Like bitch y u ain't do that in the first place?
12736,6,0,6,0,1,Like bitch you're a man. That means You don't show fear or pain. You be strong when others can't.
12737,3,0,3,0,1,"Like damn hoe I gave you a chance when you was average, Why you aint beauty make over when we was together."
12738,3,0,3,0,1,Like don't play with me bitch
12739,3,0,3,0,1,Like freaky bitch but I fucks with her
12740,3,0,3,0,1,"Like fucc I got into it wit my mama, ajay, the damn lunch lady, duddy, montea lowkey, &amp; some lit raggedy hoe &<hashtag> all in one day"
12741,3,0,3,0,1,Like god damn you dirty bitch
12742,3,1,2,0,1,Like keke say real niggas got a heart too it just take a real bitch for him to show it
12743,3,0,3,0,1,"Like lex so fine she can have all my hoes, imma make my husband by her a Lamborghini"
12744,3,0,3,0,1,"Like literally after I'm done texting someone when I don't text back I slide the bitch to the left , I'd win that money"
12745,3,0,3,0,1,"Like my 3rd grade teacher used to say, ""you either eat pussy, or you are one. what's it gonna be?"" <user> <user>"
12746,3,0,3,0,1,Like my momma said don't waste yo time on plzing des fake ass bitches and bum ass dudes cause they ain't gone get u nowhere but pregnant and
12747,3,0,2,1,1,Like my twat
12748,3,0,3,0,1,Like out of no where you've become an inconsiderate bitch and I'm BEYOND done with your shitty attitude <hashtag>
12749,3,0,3,0,1,Like real shit dude da closest nicca I done seen to AI
12750,3,1,2,0,1,Like she got a death touch? RT <user> This bitch standing in front of me looking like rogue from the xmen
12751,3,1,2,0,1,Like some nigga lie to bitches &amp; wonder why they go crazy ... That ain't me
12752,3,0,3,0,1,Like stop being a bitch for <number>.<number> seconds.
12753,3,0,3,0,1,Like that bitch Ernest or somebody
12754,3,0,3,0,1,"Like the hoes when they lay w/ me.. Puppy eyes when I go, Sayin stay wit me"
12755,3,1,2,0,1,"Like the song French, ""got all the black bitches mad because my main bitch strawberry"" Lololol"
12756,3,0,3,0,1,Like these nigguhs pussy there's no other thesis
12757,3,0,3,0,1,"Likka downtown bitch at a secondline! RT <user> Man yeah that's ball game Teddy Bridgewater gettin in , we hit <number>-<number>"
12758,3,1,2,0,1,Lil <number> y/o in trouble for beatin a bitch showing the judge zero respect. Lol brooklyn niggas and they temper
12759,3,0,1,2,2,Lil Kim really made herself trash smh &<hashtag>
12760,3,0,3,0,1,Lil Wayne has fucked every bad bitch in the game
12761,6,1,5,0,1,Lil bitch
12762,3,0,3,0,1,Lil bitch ass
12763,3,0,3,0,1,Lil bitch but her ass move &<hashtag>
12764,3,0,3,0,1,"Lil bitch coulda let me go, I was right by my house !"
12765,3,0,3,0,1,Lil bitch dumb&<hashtag>
12766,6,0,5,1,1,Lil bitch with enough ass &amp;&amp; a future &<hashtag>
12767,3,0,3,0,1,Lil cuz need to help a bitch out
12768,3,0,3,0,1,Lil dumb ass bitch I ain't fucking with you
12769,3,0,3,0,1,Lil hoe tweets on point
12770,3,0,3,0,1,Lil riri sittin pretty while u bitches layin petty
12771,3,0,3,0,1,Lil seaside hoes walkin to our side... For what&<hashtag>
12772,3,0,0,3,2,Lilly just tried to climb up a tree after a bird and completely failed oh my god &<hashtag>
12773,3,0,3,0,1,Lima fears change but yet wants to bitch about how much it sucks &<hashtag>
12774,3,0,3,0,1,"Listen to her ""<user> She curving you on the low ""<user> What it mean if a girl thinks u have the hoes but u don't???"""
12775,3,0,3,0,1,"Listening to the Latina women talk about their baby daddy's and""beating bitches asses"" makes being in the sub at 9am worth it...a little bit"
12776,3,0,3,0,1,Listing to my dumb ass mom &amp; just getting my eyebrows done at a new place the bitch fucced them up &amp; I have picture day tomorrow &<hashtag>
12777,3,2,1,0,0,Literally every man in my fam copped a bad white bitch as a wife. I ain't even boutta break da chain. Unless a latina comes around
12778,3,0,0,3,2,Literally in the middle of the ghetto and these people look scary
12779,3,0,3,0,1,Literally just got shit on by a seagull..... You're gonna fuckin die bird
12780,3,0,0,3,2,Literally just got up and the first thing I did was chug a huge glass of water
12781,3,0,3,0,1,Literally was in the best mood and bitches literally killed my vibe
12782,3,0,3,0,1,Litterally can't wait for this weekend with my bad bitches &<hashtag>
12783,3,0,3,0,1,Little bitch!!
12784,3,0,0,3,2,Little bitty bumble bee&<hashtag> <hashtag> <url>
12785,3,2,1,0,0,Little fucking gook who smells like shit. An than thinking they're the motherfuckin boss. THE FUCK!
12786,3,0,1,2,2,Little things can just kill a negros mood man
12787,3,0,1,2,2,Live birds found in Elmo doll at US-Mexico border (from <user> <url>
12788,3,0,3,0,1,Living with my bitches <hashtag> <user> <user> <user> <url>
12789,3,0,3,0,1,"Living with my bitches, hashtag live <url>"
12790,3,0,2,1,1,Lmao &<hashtag> <user> &<hashtag> My nicca! RT <user> &<hashtag> wat fool??
12791,3,0,3,0,1,Lmao &<hashtag> the play! RT <user> getting pussy is so easy when they believe you're Omar Epps's brother or The Steelers Head Coach's son.
12792,3,0,3,0,1,"Lmao &<hashtag> &<hashtag> ""I mean damn bitch you was almost ready <number> minutes ago"" <url>"
12793,3,0,3,0,1,Lmao I look like some 80s retard today <url>
12794,3,2,1,0,0,Lmao Lebron's expression says it all RT &<hashtag> This nigga is a fuckin faggot <url>
12795,3,1,2,0,1,Lmao RT <user> The food ain't gon run from you FAT bitch
12796,3,0,2,1,1,Lmao RT <user> Yeah that pussy yours Cee RT <user> Come get some breakfast from Boom! RT <user> Breakfast PLZ
12797,3,3,0,0,0,Lmao RT <user> If u live wit ya girl and u do dishes u a faggot
12798,3,0,3,0,1,Lmao RT <user> So none of you bitches on my tl dirty??? <hashtag> <hashtag>
12799,3,0,1,2,2,Lmao RT <user> The in soles in Reebok Classics can't even handle the diabetic weight Rick Ross holds
